Q1;Q3;IC80I;IC80S;IC90I;IC90S;IC95I;IC95S;Casos semanais reportados até a última atualização;casos estimados;média móvel;tendência de longo prazo;tendência de curto prazo;transmissão comunitária;CO_MACSAUD;DS_NOMEPAD_macsaud;CO_UF;DS_UF_SIGLA;População;Semana epidemiológica;Ano epidemiológico;escala
;;;;;;;;4,10000000000000e+01;4,10000000000000e+01;3,80000000000000e+01;;;Muito Alta;5101;MACRORREGIAO SUL;51;MT;531245;31;2021;casos
;;;;;;;;2,70000000000000e+01;2,70000000000000e+01;3,00000000000000e+01;;;Muito Alta;5101;MACRORREGIAO SUL;51;MT;531245;32;2021;casos
;;;;;;;;2,20000000000000e+01;2,20000000000000e+01;2,10000000000000e+01;;;Alta;5101;MACRORREGIAO SUL;51;MT;531245;33;2021;casos
;;;;;;;;1,50000000000000e+01;1,50000000000000e+01;1,60000000000000e+01;;;Alta;5101;MACRORREGIAO SUL;51;MT;531245;34;2021;casos
;;;;;;;;1,00000000000000e+01;1,00000000000000e+01;1,20000000000000e+01;;;Alta;5101;MACRORREGIAO SUL;51;MT;531245;35;2021;casos
;;;;;;;;1,00000000000000e+01;1,00000000000000e+01;9,00000000000000e+00;;;Alta;5101;MACRORREGIAO SUL;51;MT;531245;36;2021;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;7,00000000000000e+00;;;Alta;5101;MACRORREGIAO SUL;51;MT;531245;37;2021;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;6,00000000000000e+00;;;Alta;5101;MACRORREGIAO SUL;51;MT;531245;38;2021;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;5,00000000000000e+00;;;Epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;39;2021;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;4,00000000000000e+00;;;Epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;40;2021;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;3,00000000000000e+00;;;Epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;41;2021;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;3,00000000000000e+00;;;Epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;42;2021;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;3,00000000000000e+00;;;Epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;43;2021;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;44;2021;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;45;2021;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;46;2021;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;47;2021;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;3,00000000000000e+00;;;Epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;48;2021;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;4,00000000000000e+00;;;Epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;49;2021;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;4,00000000000000e+00;;;Epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;50;2021;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;8,00000000000000e+00;;;Alta;5101;MACRORREGIAO SUL;51;MT;531245;51;2021;casos
;;;;;;;;1,50000000000000e+01;1,50000000000000e+01;1,20000000000000e+01;;;Alta;5101;MACRORREGIAO SUL;51;MT;531245;52;2021;casos
;;;;;;;;1,80000000000000e+01;1,80000000000000e+01;1,80000000000000e+01;;;Alta;5101;MACRORREGIAO SUL;51;MT;531245;1;2022;casos
;;;;;;;;2,20000000000000e+01;2,20000000000000e+01;2,40000000000000e+01;;;Alta;5101;MACRORREGIAO SUL;51;MT;531245;2;2022;casos
;;;;;;;;3,30000000000000e+01;3,30000000000000e+01;2,20000000000000e+01;;;Alta;5101;MACRORREGIAO SUL;51;MT;531245;3;2022;casos
;;;;;;;;1,10000000000000e+01;1,10000000000000e+01;1,70000000000000e+01;;;Alta;5101;MACRORREGIAO SUL;51;MT;531245;4;2022;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;1,00000000000000e+01;;;Alta;5101;MACRORREGIAO SUL;51;MT;531245;5;2022;casos
;;;;;;;;1,30000000000000e+01;1,30000000000000e+01;8,00000000000000e+00;;;Alta;5101;MACRORREGIAO SUL;51;MT;531245;6;2022;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;6,00000000000000e+00;;;Alta;5101;MACRORREGIAO SUL;51;MT;531245;7;2022;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;8;2022;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;9;2022;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;10;2022;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;11;2022;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;12;2022;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;13;2022;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;14;2022;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;15;2022;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;16;2022;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;17;2022;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;18;2022;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;19;2022;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;20;2022;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;21;2022;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;22;2022;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;23;2022;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;24;2022;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;4,00000000000000e+00;;;Epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;25;2022;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;5,00000000000000e+00;;;Epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;26;2022;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;4,00000000000000e+00;;;Epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;27;2022;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;28;2022;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;29;2022;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;30;2022;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;31;2022;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;32;2022;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;33;2022;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;34;2022;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;35;2022;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;36;2022;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;37;2022;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;38;2022;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;39;2022;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;40;2022;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;41;2022;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;42;2022;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;43;2022;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;44;2022;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;45;2022;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;46;2022;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;47;2022;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;48;2022;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;49;2022;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;50;2022;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;51;2022;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;3,00000000000000e+00;;;Epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;52;2022;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;1;2023;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;2;2023;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;3;2023;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;4;2023;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;5;2023;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;6;2023;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;7;2023;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;8;2023;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;9;2023;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;10;2023;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;11;2023;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;12;2023;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;13;2023;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;14;2023;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;15;2023;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;16;2023;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;17;2023;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;18;2023;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;5101;MACRORREGIAO SUL;51;MT;531245;19;2023;casos
